schemaname,tablename,indexname,indexdef
"public","roster_validation_findings","ix_roster_validation_version_severity","CREATE INDEX ix_roster_validation_version_severity ON public.roster_validation_findings USING btree (version_id, severity)"
"public","roster_validation_findings","pk_roster_validation_findings","CREATE UNIQUE INDEX pk_roster_validation_findings ON public.roster_validation_findings USING btree (id)"
"public","roster_versions","ix_roster_versions_amo_id","CREATE INDEX ix_roster_versions_amo_id ON public.roster_versions USING btree (amo_id)"
"public","roster_versions","ix_roster_versions_amo_status","CREATE INDEX ix_roster_versions_amo_status ON public.roster_versions USING btree (amo_id, status)"
"public","roster_versions","ix_roster_versions_period_id","CREATE INDEX ix_roster_versions_period_id ON public.roster_versions USING btree (period_id)"
"public","roster_versions","ix_roster_versions_period_status","CREATE INDEX ix_roster_versions_period_status ON public.roster_versions USING btree (period_id, status)"
"public","roster_versions","ix_roster_versions_status","CREATE INDEX ix_roster_versions_status ON public.roster_versions USING btree (status)"
"public","roster_versions","pk_roster_versions","CREATE UNIQUE INDEX pk_roster_versions ON public.roster_versions USING btree (id)"
"public","roster_versions","uq_roster_versions_period_no","CREATE UNIQUE INDEX uq_roster_versions_period_no ON public.roster_versions USING btree (period_id, version_no)"
"public","shift_templates","ix_shift_templates_amo_active","CREATE INDEX ix_shift_templates_amo_active ON public.shift_templates USING btree (amo_id, is_active)"
"public","shift_templates","ix_shift_templates_amo_id","CREATE INDEX ix_shift_templates_amo_id ON public.shift_templates USING btree (amo_id)"
"public","shift_templates","ix_shift_templates_counts_as_duty","CREATE INDEX ix_shift_templates_counts_as_duty ON public.shift_templates USING btree (counts_as_duty)"
"public","shift_templates","ix_shift_templates_created_by_user_id","CREATE INDEX ix_shift_templates_created_by_user_id ON public.shift_templates USING btree (created_by_user_id)"
"public","shift_templates","ix_shift_templates_is_active","CREATE INDEX ix_shift_templates_is_active ON public.shift_templates USING btree (is_active)"
"public","shift_templates","ix_shift_templates_kind","CREATE INDEX ix_shift_templates_kind ON public.shift_templates USING btree (kind)"
"public","shift_templates","ix_shift_templates_updated_by_user_id","CREATE INDEX ix_shift_templates_updated_by_user_id ON public.shift_templates USING btree (updated_by_user_id)"
"public","shift_templates","pk_shift_templates","CREATE UNIQUE INDEX pk_shift_templates ON public.shift_templates USING btree (id)"
"public","shift_templates","uq_shift_templates_amo_code","CREATE UNIQUE INDEX uq_shift_templates_amo_code ON public.shift_templates USING btree (amo_id, code)"
"public","shop_visits","ix_shop_visits_component","CREATE INDEX ix_shop_visits_component ON public.shop_visits USING btree (amo_id, component_instance_id)"
"public","shop_visits","pk_shop_visits","CREATE UNIQUE INDEX pk_shop_visits ON public.shop_visits USING btree (id)"
"public","shop_visits","uq_shop_visit_record","CREATE UNIQUE INDEX uq_shop_visit_record ON public.shop_visits USING btree (amo_id, shop_record_id)"
"public","task_assignments","ix_task_assignments_amo_status","CREATE INDEX ix_task_assignments_amo_status ON public.task_assignments USING btree (amo_id, status)"
"public","task_assignments","ix_task_assignments_amo_user","CREATE INDEX ix_task_assignments_amo_user ON public.task_assignments USING btree (amo_id, user_id)"
"public","task_assignments","ix_task_assignments_id","CREATE INDEX ix_task_assignments_id ON public.task_assignments USING btree (id)"
"public","task_assignments","ix_task_assignments_role_on_task","CREATE INDEX ix_task_assignments_role_on_task ON public.task_assignments USING btree (role_on_task)"
"public","task_assignments","ix_task_assignments_status","CREATE INDEX ix_task_assignments_status ON public.task_assignments USING btree (status)"
"public","task_assignments","ix_task_assignments_task_id","CREATE INDEX ix_task_assignments_task_id ON public.task_assignments USING btree (task_id)"
"public","task_assignments","ix_task_assignments_task_status","CREATE INDEX ix_task_assignments_task_status ON public.task_assignments USING btree (task_id, status)"
"public","task_assignments","ix_task_assignments_user_id","CREATE INDEX ix_task_assignments_user_id ON public.task_assignments USING btree (user_id)"
"public","task_assignments","ix_task_assignments_user_status","CREATE INDEX ix_task_assignments_user_status ON public.task_assignments USING btree (user_id, status)"
"public","task_assignments","pk_task_assignments","CREATE UNIQUE INDEX pk_task_assignments ON public.task_assignments USING btree (id)"
"public","task_assignments","uq_task_assignments_task_user_role","CREATE UNIQUE INDEX uq_task_assignments_task_user_role ON public.task_assignments USING btree (task_id, user_id, role_on_task)"
"public","task_cards","ix_task_cards_aircraft_component_id","CREATE INDEX ix_task_cards_aircraft_component_id ON public.task_cards USING btree (aircraft_component_id)"
"public","task_cards","ix_task_cards_aircraft_serial_number","CREATE INDEX ix_task_cards_aircraft_serial_number ON public.task_cards USING btree (aircraft_serial_number)"
"public","task_cards","ix_task_cards_aircraft_status","CREATE INDEX ix_task_cards_aircraft_status ON public.task_cards USING btree (aircraft_serial_number, status)"
"public","task_cards","ix_task_cards_amo_aircraft","CREATE INDEX ix_task_cards_amo_aircraft ON public.task_cards USING btree (amo_id, aircraft_serial_number)"
"public","task_cards","ix_task_cards_amo_status","CREATE INDEX ix_task_cards_amo_status ON public.task_cards USING btree (amo_id, status)"
"public","task_cards","ix_task_cards_amo_workorder_status","CREATE INDEX ix_task_cards_amo_workorder_status ON public.task_cards USING btree (amo_id, work_order_id, status)"
"public","task_cards","ix_task_cards_ata","CREATE INDEX ix_task_cards_ata ON public.task_cards USING btree (ata_chapter)"
"public","task_cards","ix_task_cards_ata_chapter","CREATE INDEX ix_task_cards_ata_chapter ON public.task_cards USING btree (ata_chapter)"
"public","task_cards","ix_task_cards_category","CREATE INDEX ix_task_cards_category ON public.task_cards USING btree (category)"
"public","task_cards","ix_task_cards_component","CREATE INDEX ix_task_cards_component ON public.task_cards USING btree (aircraft_component_id)"
"public","task_cards","ix_task_cards_created_by_user_id","CREATE INDEX ix_task_cards_created_by_user_id ON public.task_cards USING btree (created_by_user_id)"
"public","task_cards","ix_task_cards_id","CREATE INDEX ix_task_cards_id ON public.task_cards USING btree (id)"
"public","task_cards","ix_task_cards_origin_type","CREATE INDEX ix_task_cards_origin_type ON public.task_cards USING btree (origin_type)"
"public","task_cards","ix_task_cards_parent_task_id","CREATE INDEX ix_task_cards_parent_task_id ON public.task_cards USING btree (parent_task_id)"
"public","task_cards","ix_task_cards_priority","CREATE INDEX ix_task_cards_priority ON public.task_cards USING btree (priority)"
"public","task_cards","ix_task_cards_program_item","CREATE INDEX ix_task_cards_program_item ON public.task_cards USING btree (program_item_id)"
"public","task_cards","ix_task_cards_program_item_id","CREATE INDEX ix_task_cards_program_item_id ON public.task_cards USING btree (program_item_id)"
"public","task_cards","ix_task_cards_status","CREATE INDEX ix_task_cards_status ON public.task_cards USING btree (status)"
"public","task_cards","ix_task_cards_status_priority","CREATE INDEX ix_task_cards_status_priority ON public.task_cards USING btree (status, priority)"
"public","task_cards","ix_task_cards_task_code","CREATE INDEX ix_task_cards_task_code ON public.task_cards USING btree (task_code)"
"public","task_cards","ix_task_cards_updated_by_user_id","CREATE INDEX ix_task_cards_updated_by_user_id ON public.task_cards USING btree (updated_by_user_id)"
"public","task_cards","ix_task_cards_work_order_id","CREATE INDEX ix_task_cards_work_order_id ON public.task_cards USING btree (work_order_id)"
"public","task_cards","ix_task_cards_workorder_status","CREATE INDEX ix_task_cards_workorder_status ON public.task_cards USING btree (work_order_id, status)"
"public","task_cards","pk_task_cards","CREATE UNIQUE INDEX pk_task_cards ON public.task_cards USING btree (id)"
"public","task_cards","uq_taskcard_workorder_taskcode","CREATE UNIQUE INDEX uq_taskcard_workorder_taskcode ON public.task_cards USING btree (work_order_id, task_code)"
"public","task_step_executions","ix_task_step_exec_task","CREATE INDEX ix_task_step_exec_task ON public.task_step_executions USING btree (task_id, performed_at)"
"public","task_step_executions","ix_task_step_exec_user","CREATE INDEX ix_task_step_exec_user ON public.task_step_executions USING btree (performed_by_user_id, performed_at)"
"public","task_step_executions","pk_task_step_executions","CREATE UNIQUE INDEX pk_task_step_executions ON public.task_step_executions USING btree (id)"
"public","task_steps","ix_task_steps_task","CREATE INDEX ix_task_steps_task ON public.task_steps USING btree (task_id)"
"public","task_steps","pk_task_steps","CREATE UNIQUE INDEX pk_task_steps ON public.task_steps USING btree (id)"
"public","task_steps","uq_task_steps_task_stepno","CREATE UNIQUE INDEX uq_task_steps_task_stepno ON public.task_steps USING btree (task_id, step_no)"
"public","tasks","ix_tasks_amo_status","CREATE INDEX ix_tasks_amo_status ON public.tasks USING btree (amo_id, status)"
"public","tasks","ix_tasks_due","CREATE INDEX ix_tasks_due ON public.tasks USING btree (amo_id, due_at)"
"public","tasks","ix_tasks_owner_status","CREATE INDEX ix_tasks_owner_status ON public.tasks USING btree (owner_user_id, status)"
"public","tasks","pk_tasks","CREATE UNIQUE INDEX pk_tasks ON public.tasks USING btree (id)"
"public","tax_codes","pk_tax_codes","CREATE UNIQUE INDEX pk_tax_codes ON public.tax_codes USING btree (id)"
"public","tax_codes","uq_tax_code","CREATE UNIQUE INDEX uq_tax_code ON public.tax_codes USING btree (code)"
"public","technical_aircraft_utilisation_legacy","ix_tr_util_amo_tail_date","CREATE INDEX ix_tr_util_amo_tail_date ON public.technical_aircraft_utilisation_legacy USING btree (amo_id, tail_id, entry_date)"
"public","technical_aircraft_utilisation_legacy","pk_technical_aircraft_utilisation","CREATE UNIQUE INDEX pk_technical_aircraft_utilisation ON public.technical_aircraft_utilisation_legacy USING btree (id)"
"public","technical_airworthiness_compliance_events","ix_tr_airworthiness_events_item","CREATE INDEX ix_tr_airworthiness_events_item ON public.technical_airworthiness_compliance_events USING btree (amo_id, item_id, performed_at)"
"public","technical_airworthiness_compliance_events","pk_technical_airworthiness_compliance_events","CREATE UNIQUE INDEX pk_technical_airworthiness_compliance_events ON public.technical_airworthiness_compliance_events USING btree (id)"
"public","technical_airworthiness_items","ix_tr_airworthiness_type_status","CREATE INDEX ix_tr_airworthiness_type_status ON public.technical_airworthiness_items USING btree (amo_id, item_type, status)"
"public","technical_airworthiness_items","pk_technical_airworthiness_items","CREATE UNIQUE INDEX pk_technical_airworthiness_items ON public.technical_airworthiness_items USING btree (id)"
"public","technical_airworthiness_items","uq_tr_airworthiness_ref","CREATE UNIQUE INDEX uq_tr_airworthiness_ref ON public.technical_airworthiness_items USING btree (amo_id, item_type, reference)"
"public","technical_airworthiness_publication_matches","ix_tr_pub_match_amo_status","CREATE INDEX ix_tr_pub_match_amo_status ON public.technical_airworthiness_publication_matches USING btree (amo_id, review_status)"
"public","technical_airworthiness_publication_matches","pk_technical_airworthiness_publication_matches","CREATE UNIQUE INDEX pk_technical_airworthiness_publication_matches ON public.technical_airworthiness_publication_matches USING btree (id)"
"public","technical_airworthiness_publication_matches","uq_tr_watchlist_publication_match","CREATE UNIQUE INDEX uq_tr_watchlist_publication_match ON public.technical_airworthiness_publication_matches USING btree (amo_id, watchlist_id, publication_id)"
"public","technical_airworthiness_publications","ix_tr_publications_amo_date","CREATE INDEX ix_tr_publications_amo_date ON public.technical_airworthiness_publications USING btree (amo_id, published_date)"
"public","technical_airworthiness_publications","pk_technical_airworthiness_publications","CREATE UNIQUE INDEX pk_technical_airworthiness_publications ON public.technical_airworthiness_publications USING btree (id)"
"public","technical_airworthiness_publications","uq_tr_publication_source_doc","CREATE UNIQUE INDEX uq_tr_publication_source_doc ON public.technical_airworthiness_publications USING btree (amo_id, source, doc_number)"
"public","technical_airworthiness_watchlists","ix_tr_watchlists_amo_status","CREATE INDEX ix_tr_watchlists_amo_status ON public.technical_airworthiness_watchlists USING btree (amo_id, status)"
"public","technical_airworthiness_watchlists","pk_technical_airworthiness_watchlists","CREATE UNIQUE INDEX pk_technical_airworthiness_watchlists ON public.technical_airworthiness_watchlists USING btree (id)"
"public","technical_compliance_action_history","ix_tr_comp_hist_amo_action","CREATE INDEX ix_tr_comp_hist_amo_action ON public.technical_compliance_action_history USING btree (amo_id, compliance_action_id)"
"public","technical_compliance_action_history","pk_technical_compliance_action_history","CREATE UNIQUE INDEX pk_technical_compliance_action_history ON public.technical_compliance_action_history USING btree (id)"
"public","technical_compliance_actions","ix_tr_comp_actions_amo_status","CREATE INDEX ix_tr_comp_actions_amo_status ON public.technical_compliance_actions USING btree (amo_id, status)"
"public","technical_compliance_actions","pk_technical_compliance_actions","CREATE UNIQUE INDEX pk_technical_compliance_actions ON public.technical_compliance_actions USING btree (id)"
"public","technical_deferrals","ix_tr_deferrals_amo_expiry","CREATE INDEX ix_tr_deferrals_amo_expiry ON public.technical_deferrals USING btree (amo_id, expiry_at)"
"public","technical_deferrals","pk_technical_deferrals","CREATE UNIQUE INDEX pk_technical_deferrals ON public.technical_deferrals USING btree (id)"
"public","technical_exception_queue","ix_tr_exception_queue_amo_status","CREATE INDEX ix_tr_exception_queue_amo_status ON public.technical_exception_queue USING btree (amo_id, status)"
"public","technical_exception_queue","pk_technical_exception_queue","CREATE UNIQUE INDEX pk_technical_exception_queue ON public.technical_exception_queue USING btree (id)"
"public","technical_logbook_entries","ix_tr_logbook_amo_tail_date","CREATE INDEX ix_tr_logbook_amo_tail_date ON public.technical_logbook_entries USING btree (amo_id, tail_id, entry_date)"
"public","technical_logbook_entries","pk_technical_logbook_entries","CREATE UNIQUE INDEX pk_technical_logbook_entries ON public.technical_logbook_entries USING btree (id)"
"public","technical_maintenance_records","ix_tr_maint_records_amo_tail_date","CREATE INDEX ix_tr_maint_records_amo_tail_date ON public.technical_maintenance_records USING btree (amo_id, tail_id, performed_at)"
"public","technical_maintenance_records","pk_technical_maintenance_records","CREATE UNIQUE INDEX pk_technical_maintenance_records ON public.technical_maintenance_records USING btree (id)"
"public","technical_production_execution_evidence","ix_tr_exec_evidence_amo_wo","CREATE INDEX ix_tr_exec_evidence_amo_wo ON public.technical_production_execution_evidence USING btree (amo_id, work_order_id)"
"public","technical_production_execution_evidence","pk_technical_production_execution_evidence","CREATE UNIQUE INDEX pk_technical_production_execution_evidence ON public.technical_production_execution_evidence USING btree (id)"
"public","technical_production_release_gates","ix_tr_release_gate_amo_status","CREATE INDEX ix_tr_release_gate_amo_status ON public.technical_production_release_gates USING btree (amo_id, status)"
"public","technical_production_release_gates","pk_technical_production_release_gates","CREATE UNIQUE INDEX pk_technical_production_release_gates ON public.technical_production_release_gates USING btree (id)"
"public","technical_production_release_gates","uq_tr_release_gate_amo_wo","CREATE UNIQUE INDEX uq_tr_release_gate_amo_wo ON public.technical_production_release_gates USING btree (amo_id, work_order_id)"
"public","technical_record_settings","ix_technical_record_settings_amo_id","CREATE UNIQUE INDEX ix_technical_record_settings_amo_id ON public.technical_record_settings USING btree (amo_id)"
"public","technical_record_settings","pk_technical_record_settings","CREATE UNIQUE INDEX pk_technical_record_settings ON public.technical_record_settings USING btree (id)"
"public","technical_record_settings","uq_technical_record_settings_amo_id","CREATE UNIQUE INDEX uq_technical_record_settings_amo_id ON public.technical_record_settings USING btree (amo_id)"
"public","tenant_licenses","idx_tenant_licenses_status_term","CREATE INDEX idx_tenant_licenses_status_term ON public.tenant_licenses USING btree (status, term)"
"public","tenant_licenses","ix_tenant_licenses_amo_id","CREATE INDEX ix_tenant_licenses_amo_id ON public.tenant_licenses USING btree (amo_id)"
"public","tenant_licenses","ix_tenant_licenses_sku_id","CREATE INDEX ix_tenant_licenses_sku_id ON public.tenant_licenses USING btree (sku_id)"
"public","tenant_licenses","ix_tenant_licenses_status","CREATE INDEX ix_tenant_licenses_status ON public.tenant_licenses USING btree (status)"
"public","tenant_licenses","ix_tenant_licenses_term","CREATE INDEX ix_tenant_licenses_term ON public.tenant_licenses USING btree (term)"
"public","tenant_licenses","pk_tenant_licenses","CREATE UNIQUE INDEX pk_tenant_licenses ON public.tenant_licenses USING btree (id)"
"public","training_audit_logs","idx_training_audit_action","CREATE INDEX idx_training_audit_action ON public.training_audit_logs USING btree (amo_id, action)"
"public","training_audit_logs","idx_training_audit_actor","CREATE INDEX idx_training_audit_actor ON public.training_audit_logs USING btree (amo_id, actor_user_id, created_at)"
"public","training_audit_logs","idx_training_audit_amo_created","CREATE INDEX idx_training_audit_amo_created ON public.training_audit_logs USING btree (amo_id, created_at)"
"public","training_audit_logs","idx_training_audit_entity","CREATE INDEX idx_training_audit_entity ON public.training_audit_logs USING btree (amo_id, entity_type, entity_id)"
"public","training_audit_logs","ix_training_audit_logs_action","CREATE INDEX ix_training_audit_logs_action ON public.training_audit_logs USING btree (action)"
"public","training_audit_logs","ix_training_audit_logs_actor_user_id","CREATE INDEX ix_training_audit_logs_actor_user_id ON public.training_audit_logs USING btree (actor_user_id)"
"public","training_audit_logs","ix_training_audit_logs_amo_id","CREATE INDEX ix_training_audit_logs_amo_id ON public.training_audit_logs USING btree (amo_id)"
"public","training_audit_logs","ix_training_audit_logs_entity_id","CREATE INDEX ix_training_audit_logs_entity_id ON public.training_audit_logs USING btree (entity_id)"
"public","training_audit_logs","ix_training_audit_logs_entity_type","CREATE INDEX ix_training_audit_logs_entity_type ON public.training_audit_logs USING btree (entity_type)"
"public","training_audit_logs","pk_training_audit_logs","CREATE UNIQUE INDEX pk_training_audit_logs ON public.training_audit_logs USING btree (id)"
"public","training_certificate_issues","idx_training_certificate_issues_amo_issued","CREATE INDEX idx_training_certificate_issues_amo_issued ON public.training_certificate_issues USING btree (amo_id, issued_at)"
"public","training_certificate_issues","idx_training_certificate_issues_amo_record","CREATE INDEX idx_training_certificate_issues_amo_record ON public.training_certificate_issues USING btree (amo_id, record_id)"
"public","training_certificate_issues","idx_training_certificate_issues_amo_status","CREATE INDEX idx_training_certificate_issues_amo_status ON public.training_certificate_issues USING btree (amo_id, status)"
"public","training_certificate_issues","pk_training_certificate_issues","CREATE UNIQUE INDEX pk_training_certificate_issues ON public.training_certificate_issues USING btree (id)"
"public","training_certificate_issues","uq_training_certificate_issues_amo_number","CREATE UNIQUE INDEX uq_training_certificate_issues_amo_number ON public.training_certificate_issues USING btree (amo_id, certificate_number)"
"public","training_certificate_status_history","idx_training_cert_status_history_issue","CREATE INDEX idx_training_cert_status_history_issue ON public.training_certificate_status_history USING btree (certificate_issue_id, created_at)"
"public","training_certificate_status_history","pk_training_certificate_status_history","CREATE UNIQUE INDEX pk_training_certificate_status_history ON public.training_certificate_status_history USING btree (id)"
"public","training_courses","idx_training_courses_amo_active","CREATE INDEX idx_training_courses_amo_active ON public.training_courses USING btree (amo_id, is_active)"
"public","training_courses","idx_training_courses_amo_category","CREATE INDEX idx_training_courses_amo_category ON public.training_courses USING btree (amo_id, category)"
"public","training_courses","idx_training_courses_amo_kind","CREATE INDEX idx_training_courses_amo_kind ON public.training_courses USING btree (amo_id, kind)"
"public","training_courses","ix_training_courses_amo_id","CREATE INDEX ix_training_courses_amo_id ON public.training_courses USING btree (amo_id)"
"public","training_courses","ix_training_courses_category","CREATE INDEX ix_training_courses_category ON public.training_courses USING btree (category)"
"public","training_courses","ix_training_courses_created_by_user_id","CREATE INDEX ix_training_courses_created_by_user_id ON public.training_courses USING btree (created_by_user_id)"
"public","training_courses","ix_training_courses_is_active","CREATE INDEX ix_training_courses_is_active ON public.training_courses USING btree (is_active)"
"public","training_courses","ix_training_courses_kind","CREATE INDEX ix_training_courses_kind ON public.training_courses USING btree (kind)"
"public","training_courses","ix_training_courses_updated_by_user_id","CREATE INDEX ix_training_courses_updated_by_user_id ON public.training_courses USING btree (updated_by_user_id)"
"public","training_courses","pk_training_courses","CREATE UNIQUE INDEX pk_training_courses ON public.training_courses USING btree (id)"
"public","training_courses","uq_training_courses_amo_courseid","CREATE UNIQUE INDEX uq_training_courses_amo_courseid ON public.training_courses USING btree (amo_id, course_id)"
"public","training_deferral_requests","idx_training_deferrals_amo_course","CREATE INDEX idx_training_deferrals_amo_course ON public.training_deferral_requests USING btree (amo_id, course_id)"
"public","training_deferral_requests","idx_training_deferrals_amo_status","CREATE INDEX idx_training_deferrals_amo_status ON public.training_deferral_requests USING btree (amo_id, status)"
"public","training_deferral_requests","idx_training_deferrals_due_dates","CREATE INDEX idx_training_deferrals_due_dates ON public.training_deferral_requests USING btree (amo_id, original_due_date, requested_new_due_date)"
"public","training_deferral_requests","idx_training_deferrals_user_course_status","CREATE INDEX idx_training_deferrals_user_course_status ON public.training_deferral_requests USING btree (user_id, course_id, status)"
"public","training_deferral_requests","ix_training_deferral_requests_amo_id","CREATE INDEX ix_training_deferral_requests_amo_id ON public.training_deferral_requests USING btree (amo_id)"
"public","training_deferral_requests","ix_training_deferral_requests_course_id","CREATE INDEX ix_training_deferral_requests_course_id ON public.training_deferral_requests USING btree (course_id)"
"public","training_deferral_requests","ix_training_deferral_requests_decided_by_user_id","CREATE INDEX ix_training_deferral_requests_decided_by_user_id ON public.training_deferral_requests USING btree (decided_by_user_id)"
"public","training_deferral_requests","ix_training_deferral_requests_requested_by_user_id","CREATE INDEX ix_training_deferral_requests_requested_by_user_id ON public.training_deferral_requests USING btree (requested_by_user_id)"
"public","training_deferral_requests","ix_training_deferral_requests_status","CREATE INDEX ix_training_deferral_requests_status ON public.training_deferral_requests USING btree (status)"
"public","training_deferral_requests","ix_training_deferral_requests_user_id","CREATE INDEX ix_training_deferral_requests_user_id ON public.training_deferral_requests USING btree (user_id)"
"public","training_deferral_requests","pk_training_deferral_requests","CREATE UNIQUE INDEX pk_training_deferral_requests ON public.training_deferral_requests USING btree (id)"
"public","training_event_participants","idx_training_participants_amo_status","CREATE INDEX idx_training_participants_amo_status ON public.training_event_participants USING btree (amo_id, status)"
"public","training_event_participants","idx_training_participants_amo_user","CREATE INDEX idx_training_participants_amo_user ON public.training_event_participants USING btree (amo_id, user_id)"
"public","training_event_participants","idx_training_participants_event","CREATE INDEX idx_training_participants_event ON public.training_event_participants USING btree (event_id)"
"public","training_event_participants","idx_training_participants_user","CREATE INDEX idx_training_participants_user ON public.training_event_participants USING btree (user_id)"
"public","training_event_participants","ix_training_event_participants_amo_id","CREATE INDEX ix_training_event_participants_amo_id ON public.training_event_participants USING btree (amo_id)"
"public","training_event_participants","ix_training_event_participants_attendance_marked_by_user_id","CREATE INDEX ix_training_event_participants_attendance_marked_by_user_id ON public.training_event_participants USING btree (attendance_marked_by_user_id)"
"public","training_event_participants","ix_training_event_participants_deferral_request_id","CREATE INDEX ix_training_event_participants_deferral_request_id ON public.training_event_participants USING btree (deferral_request_id)"
"public","training_event_participants","ix_training_event_participants_event_id","CREATE INDEX ix_training_event_participants_event_id ON public.training_event_participants USING btree (event_id)"
"public","training_event_participants","ix_training_event_participants_status","CREATE INDEX ix_training_event_participants_status ON public.training_event_participants USING btree (status)"
"public","training_event_participants","ix_training_event_participants_user_id","CREATE INDEX ix_training_event_participants_user_id ON public.training_event_participants USING btree (user_id)"
"public","training_event_participants","pk_training_event_participants","CREATE UNIQUE INDEX pk_training_event_participants ON public.training_event_participants USING btree (id)"
"public","training_event_participants","uq_training_event_participants_event_user","CREATE UNIQUE INDEX uq_training_event_participants_event_user ON public.training_event_participants USING btree (event_id, user_id)"
"public","training_events","idx_training_events_amo_course_date","CREATE INDEX idx_training_events_amo_course_date ON public.training_events USING btree (amo_id, course_id, starts_on)"
"public","training_events","idx_training_events_amo_date","CREATE INDEX idx_training_events_amo_date ON public.training_events USING btree (amo_id, starts_on)"
"public","training_events","idx_training_events_amo_status","CREATE INDEX idx_training_events_amo_status ON public.training_events USING btree (amo_id, status)"
"public","training_events","ix_training_events_amo_dates_status","CREATE INDEX ix_training_events_amo_dates_status ON public.training_events USING btree (amo_id, starts_on, ends_on, status)"
"public","training_events","ix_training_events_amo_ends_status","CREATE INDEX ix_training_events_amo_ends_status ON public.training_events USING btree (amo_id, ends_on, status) WHERE (ends_on IS NOT NULL)"
"public","training_events","ix_training_events_amo_id","CREATE INDEX ix_training_events_amo_id ON public.training_events USING btree (amo_id)"
"public","training_events","ix_training_events_amo_start_status_fast","CREATE INDEX ix_training_events_amo_start_status_fast ON public.training_events USING btree (amo_id, starts_on, status)"
"public","training_events","ix_training_events_amo_starts_status","CREATE INDEX ix_training_events_amo_starts_status ON public.training_events USING btree (amo_id, starts_on, status) WHERE (starts_on IS NOT NULL)"
"public","training_events","ix_training_events_calendar_start","CREATE INDEX ix_training_events_calendar_start ON public.training_events USING btree (amo_id, starts_on, status) WHERE (starts_on IS NOT NULL)"
"public","training_events","ix_training_events_calendar_start_cover_v2","CREATE INDEX ix_training_events_calendar_start_cover_v2 ON public.training_events USING btree (amo_id, starts_on, id) INCLUDE (title, status, ends_on, course_id) WHERE (starts_on IS NOT NULL)"
"public","training_events","ix_training_events_calendar_start_fast","CREATE INDEX ix_training_events_calendar_start_fast ON public.training_events USING btree (amo_id, starts_on, id) WHERE (starts_on IS NOT NULL)"
"public","training_events","ix_training_events_course_id","CREATE INDEX ix_training_events_course_id ON public.training_events USING btree (course_id)"
"public","training_events","ix_training_events_created_by_user_id","CREATE INDEX ix_training_events_created_by_user_id ON public.training_events USING btree (created_by_user_id)"
"public","training_events","ix_training_events_status","CREATE INDEX ix_training_events_status ON public.training_events USING btree (status)"
"public","training_events","pk_training_events","CREATE UNIQUE INDEX pk_training_events ON public.training_events USING btree (id)"
"public","training_files","idx_training_files_amo_owner","CREATE INDEX idx_training_files_amo_owner ON public.training_files USING btree (amo_id, owner_user_id)"
"public","training_files","idx_training_files_course","CREATE INDEX idx_training_files_course ON public.training_files USING btree (amo_id, course_id)"
"public","training_files","idx_training_files_deferral","CREATE INDEX idx_training_files_deferral ON public.training_files USING btree (amo_id, deferral_request_id)"
"public","training_files","idx_training_files_event","CREATE INDEX idx_training_files_event ON public.training_files USING btree (amo_id, event_id)"
"public","training_files","idx_training_files_kind","CREATE INDEX idx_training_files_kind ON public.training_files USING btree (amo_id, kind)"
"public","training_files","idx_training_files_record","CREATE INDEX idx_training_files_record ON public.training_files USING btree (amo_id, record_id)"
"public","training_files","ix_training_files_amo_id","CREATE INDEX ix_training_files_amo_id ON public.training_files USING btree (amo_id)"
"public","training_files","ix_training_files_course_id","CREATE INDEX ix_training_files_course_id ON public.training_files USING btree (course_id)"
"public","training_files","ix_training_files_deferral_request_id","CREATE INDEX ix_training_files_deferral_request_id ON public.training_files USING btree (deferral_request_id)"
"public","training_files","ix_training_files_event_id","CREATE INDEX ix_training_files_event_id ON public.training_files USING btree (event_id)"
"public","training_files","ix_training_files_kind","CREATE INDEX ix_training_files_kind ON public.training_files USING btree (kind)"
"public","training_files","ix_training_files_owner_user_id","CREATE INDEX ix_training_files_owner_user_id ON public.training_files USING btree (owner_user_id)"
"public","training_files","ix_training_files_record_id","CREATE INDEX ix_training_files_record_id ON public.training_files USING btree (record_id)"
"public","training_files","ix_training_files_review_status","CREATE INDEX ix_training_files_review_status ON public.training_files USING btree (review_status)"
"public","training_files","ix_training_files_reviewed_by_user_id","CREATE INDEX ix_training_files_reviewed_by_user_id ON public.training_files USING btree (reviewed_by_user_id)"
"public","training_files","ix_training_files_sha256","CREATE INDEX ix_training_files_sha256 ON public.training_files USING btree (sha256)"
"public","training_files","ix_training_files_uploaded_by_user_id","CREATE INDEX ix_training_files_uploaded_by_user_id ON public.training_files USING btree (uploaded_by_user_id)"
"public","training_files","pk_training_files","CREATE UNIQUE INDEX pk_training_files ON public.training_files USING btree (id)"
"public","training_notifications","idx_training_notifications_amo_user_created","CREATE INDEX idx_training_notifications_amo_user_created ON public.training_notifications USING btree (amo_id, user_id, created_at)"
"public","training_notifications","idx_training_notifications_amo_user_unread","CREATE INDEX idx_training_notifications_amo_user_unread ON public.training_notifications USING btree (amo_id, user_id, read_at)"
"public","training_notifications","ix_training_notifications_amo_id","CREATE INDEX ix_training_notifications_amo_id ON public.training_notifications USING btree (amo_id)"
"public","training_notifications","ix_training_notifications_created_by_user_id","CREATE INDEX ix_training_notifications_created_by_user_id ON public.training_notifications USING btree (created_by_user_id)"
"public","training_notifications","ix_training_notifications_severity","CREATE INDEX ix_training_notifications_severity ON public.training_notifications USING btree (severity)"
